Ingredient_ID,Ingredient_Name,Ingredient_Lower,Category,Subcategory,Is_Vegetarian,Is_Vegan,Is_Gluten_Free,Common_Usage,Shelf_Life,Storage_Type,Typical_Unit,Hindi_Name,Regional_Names,Nutrition_Highlight,Allergen_Info,Season_Available,Price_Range,Substitutes,Common_Pairings,Cooking_Method,Taste_Profile,Notes,Cuisine_Origin
ING_0550,Pine Nuts,pine nuts,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0551,Chilgoza,chilgoza,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0552,Sesame Seeds,sesame seeds,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0553,White Sesame,white sesame,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0554,Black Sesame,black sesame,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0555,Sesame Paste,sesame paste,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0556,Tahini,tahini,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0557,Sunflower Seeds,sunflower seeds,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0558,Pumpkin Seeds,pumpkin seeds,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0559,Pepitas,pepitas,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0560,Flax Seeds,flax seeds,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0561,Linseed,linseed,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0562,Golden Flaxseed,golden flaxseed,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0563,Chia Seeds,chia seeds,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0564,Poppy Seeds,poppy seeds,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0565,Khus Khus,khus khus,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0566,White Poppy Seeds,white poppy seeds,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0567,Melon Seeds,melon seeds,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0568,Magaz,magaz,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0569,Watermelon Seeds,watermelon seeds,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0570,Cantaloupe Seeds,cantaloupe seeds,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0571,Cucumber Seeds,cucumber seeds,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0572,Hemp Seeds,hemp seeds,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0573,Hemp Hearts,hemp hearts,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0574,Nigella Seeds,nigella seeds,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0575,Kalonji,kalonji,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0576,Black Cumin Seeds,black cumin seeds,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0577,Fennel Seeds,fennel seeds,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0578,Saunf,saunf,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0579,Carom Seeds,carom seeds,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0580,Ajwain,ajwain,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0581,Fenugreek Seeds,fenugreek seeds,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0582,Methi Seeds,methi seeds,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0583,Mustard Seeds,mustard seeds,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0584,Yellow Mustard Seeds,yellow mustard seeds,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0585,Black Mustard Seeds,black mustard seeds,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0586,Brown Mustard Seeds,brown mustard seeds,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0587,Cumin Seeds,cumin seeds,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0588,Jeera,jeera,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0589,Black Cumin,black cumin,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0590,Shah Jeera,shah jeera,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0591,Caraway Seeds,caraway seeds,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0592,Shahi Jeera,shahi jeera,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0593,Coriander Seeds,coriander seeds,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0594,Dhania,dhania,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0595,Dill Seeds,dill seeds,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0596,Anise Seeds,anise seeds,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0597,Celery Seeds,celery seeds,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0598,Asafoetida Seeds,asafoetida seeds,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0599,Onion Seeds,onion seeds,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0600,Lotus Seeds,lotus seeds,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0601,Makhana,makhana,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0602,Coconut Flakes,coconut flakes,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0603,Coconut Chips,coconut chips,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0604,Dried Coconut,dried coconut,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0605,Desiccated Coconut,desiccated coconut,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0606,Coconut Flour,coconut flour,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0607,Betel Nuts,betel nuts,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0608,Areca Nuts,areca nuts,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0609,Supari,supari,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0610,Water Chestnut Seeds,water chestnut seeds,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0611,Fox Nuts,fox nuts,Nuts & Seeds,,Yes,Yes,Yes,Used in Indian nuts & seeds,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Nuts & Seeds category,Indian
ING_0612,Turmeric,turmeric,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0613,Turmeric Powder,turmeric powder,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0614,Fresh Turmeric,fresh turmeric,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0615,Red Chili Powder,red chili powder,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0616,Kashmiri Red Chili,kashmiri red chili,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0617,Cayenne Pepper,cayenne pepper,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0618,Paprika,paprika,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0619,Smoked Paprika,smoked paprika,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0620,Hot Paprika,hot paprika,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0621,Black Pepper,black pepper,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0622,White Pepper,white pepper,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0623,Green Peppercorn,green peppercorn,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0624,Pink Peppercorn,pink peppercorn,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0625,Long Pepper,long pepper,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0626,Pippali,pippali,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0627,Coriander Powder,coriander powder,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0628,Dhania Powder,dhania powder,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0629,Cumin Powder,cumin powder,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0630,Jeera Powder,jeera powder,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0631,Garam Masala,garam masala,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0632,Curry Powder,curry powder,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0633,Madras Curry Powder,madras curry powder,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0634,Chaat Masala,chaat masala,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0635,Tandoori Masala,tandoori masala,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0636,Pav Bhaji Masala,pav bhaji masala,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0637,Kitchen King Masala,kitchen king masala,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0638,Sambhar Masala,sambhar masala,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0639,Rasam Powder,rasam powder,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0640,Chole Masala,chole masala,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0641,Rajma Masala,rajma masala,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0642,Cinnamon Stick,cinnamon stick,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0643,Ceylon Cinnamon,ceylon cinnamon,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0644,Cassia,cassia,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0645,Dalchini,dalchini,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0646,Cardamom,cardamom,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0647,Green Cardamom,green cardamom,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0648,Black Cardamom,black cardamom,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0649,Badi Elaichi,badi elaichi,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0650,Cloves,cloves,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0651,Laung,laung,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0652,Star Anise,star anise,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0653,Chakri Phool,chakri phool,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0654,Bay Leaves,bay leaves,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0655,Tej Patta,tej patta,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0656,Indian Bay Leaf,indian bay leaf,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0657,Mace,mace,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0658,Javitri,javitri,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0659,Nutmeg,nutmeg,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0660,Jaiphal,jaiphal,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0661,Dried Ginger,dried ginger,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0662,Sonth,sonth,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0663,Black Cardamom Seeds,black cardamom seeds,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0664,Stone Flower,stone flower,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0665,Dagad Phool,dagad phool,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0666,Caraway Seeds,caraway seeds,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0667,Black Cumin,black cumin,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0668,Shah Jeera,shah jeera,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0669,Fennel Seeds,fennel seeds,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0670,Saunf,saunf,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0671,Mustard Seeds,mustard seeds,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0672,Rai,rai,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0673,Fenugreek Seeds,fenugreek seeds,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0674,Methi Dana,methi dana,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0675,Onion Seeds,onion seeds,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0676,Kalonji,kalonji,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0677,Nigella,nigella,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
ING_0678,Ajwain Seeds,ajwain seeds,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Spices category,Indian
